stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698029.242222,2,0.931619,0.914754,0.852202,1.1505,-0.5103,1.3005,-0.000,-12.845,162.083,0,0,565,209,106,111
1778698029.375684,0,0.977625,0.913001,0.892573,0.8886,0.3346,1.2756,0.000,4.565,-142.379,0,0,62,201,124,136
1778698029.375684,1,0.990586,0.998735,0.989333,1.2121,-0.0386,1.3176,-0.000,4.451,-172.964,0,0,318,207,84,109
1778698029.375684,2,0.945650,0.914164,0.864479,1.1503,-0.5103,1.3024,0.000,-13.085,161.003,0,0,566,209,106,113
1778698029.509137,0,0.976488,0.913001,0.891535,0.8886,0.3346,1.2756,-0.000,5.814,-143.609,0,0,62,201,124,136
1778698029.509137,1,0.993576,0.998821,0.992404,1.2045,-0.0386,1.3124,0.000,5.064,-174.781,0,0,318,208,84,109
1778698029.509137,2,0.939417,0.914815,0.859393,1.1505,-0.5103,1.3005,0.000,-11.811,161.246,0,0,565,210,107,111
1778698029.575866,0,0.977297,0.913001,0.892274,0.8886,0.3346,1.2756,-0.000,6.033,-143.784,0,0,62,201,124,136
1778698029.575866,1,0.991854,0.998735,0.990599,1.2043,-0.0386,1.3144,-0.000,4.443,-174.270,0,0,318,207,84,109
1778698029.575866,2,0.927031,0.914815,0.848062,1.1505,-0.5103,1.3005,0.000,-13.275,163.251,0,0,565,210,107,111
1778698029.642605,0,0.976009,0.912410,0.890521,0.8886,0.3360,1.2756,0.000,5.822,-143.391,0,0,61,201,123,136
1778698029.642605,1,0.993623,0.998821,0.992451,1.2045,-0.0386,1.3124,-0.000,4.800,-174.984,0,0,318,208,84,109
1778698029.642605,2,0.942362,0.914754,0.862029,1.1473,-0.5090,1.3020,0.000,-10.965,162.051,0,0,565,209,106,113
1778698029.709343,0,0.975670,0.913001,0.890788,0.8886,0.3346,1.2756,0.000,4.707,-143.683,0,0,62,201,124,136
1778698029.709343,1,0.992872,0.998821,0.991701,1.2045,-0.0386,1.3124,0.000,4.430,-174.792,0,0,318,208,84,107
1778698029.709343,2,0.935256,0.914815,0.855587,1.1475,-0.5090,1.3001,0.000,-12.229,162.278,0,0,565,210,106,111
1778698029.776091,0,0.974947,0.913001,0.890128,0.8886,0.3346,1.2756,0.000,5.085,-143.375,0,0,62,201,124,136
1778698029.776091,1,0.992932,0.998821,0.991761,1.2045,-0.0386,1.3124,0.000,5.043,-174.420,0,0,318,208,84,109
1778698029.776091,2,0.934184,0.914815,0.854606,1.1475,-0.5090,1.3001,0.000,-12.397,162.319,0,0,565,210,107,111
1778698029.842825,0,0.974726,0.913081,0.890003,0.8908,0.3355,1.2745,0.000,4.186,-143.574,0,0,62,202,124,136
1778698029.842825,1,0.992353,0.998735,0.991097,1.2083,-0.0386,1.3150,0.000,4.484,-174.521,0,0,318,207,84,109
