stamp,person_id,a_h,a_r,a_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698752.624950,0,0.977958,0.999913,0.977873,1.0937,-0.0162,1.2449,0.000,-0.355,-169.147,0,0,307,236,96,111
1778698752.624950,1,0.961542,0.919366,0.884009,1.1471,-0.4937,1.3039,0.000,-9.560,155.734,0,0,557,208,103,113
1778698752.624950,2,0.948676,0.901055,0.854810,0.9773,0.3965,1.3538,0.000,1.667,-138.645,0,0,50,162,100,126
1778698752.691673,0,0.978986,0.999913,0.978901,1.0937,-0.0180,1.2449,0.000,-0.040,-168.931,0,0,307,235,96,113
1778698752.691673,1,0.956040,0.919366,0.878950,1.1471,-0.4937,1.3039,0.000,-9.142,154.743,0,0,557,208,103,113
1778698752.691673,2,0.944952,0.901055,0.851454,0.9773,0.3965,1.3538,0.000,1.547,-138.502,0,0,49,162,99,126
1778698752.691673,0,0.979135,0.999913,0.979050,1.0937,-0.0180,1.2449,0.000,-0.040,-168.931,0,0,307,236,97,111
1778698752.691673,1,0.959016,0.919366,0.881686,1.1471,-0.4937,1.3039,0.000,-9.142,154.743,0,0,557,208,103,113
1778698752.691673,2,0.948961,0.901055,0.855066,0.9773,0.3965,1.3538,0.000,1.547,-138.502,0,0,50,162,100,126
1778698752.858534,0,0.978015,0.999913,0.977930,1.0937,-0.0180,1.2449,0.000,-0.526,-169.266,0,0,307,236,97,113
1778698752.858534,1,0.957099,0.919366,0.879924,1.1471,-0.4937,1.3039,-0.000,-8.582,155.057,0,0,557,208,103,113
1778698752.858534,2,0.945576,0.901055,0.852016,0.9773,0.3965,1.3538,0.000,2.239,-138.907,0,0,50,162,100,126
1778698752.925252,0,0.978360,0.999913,0.978276,1.0937,-0.0180,1.2449,0.000,-0.300,-168.768,0,0,307,236,97,113
1778698752.925252,1,0.955079,0.919366,0.878067,1.1471,-0.4937,1.3039,0.000,-8.877,154.331,0,0,557,208,103,113
1778698752.925252,2,0.943727,0.901055,0.850350,0.9793,0.3974,1.3542,-0.000,1.764,-138.492,0,0,50,162,100,126
1778698752.992003,0,0.979823,0.999913,0.979738,1.0937,-0.0180,1.2449,0.000,-0.788,-169.176,0,0,307,236,97,113
1778698752.992003,1,0.958602,0.919366,0.881306,1.1471,-0.4937,1.3039,0.000,-9.393,155.387,0,0,557,208,104,114
1778698752.992003,2,0.946437,0.900460,0.852229,0.9793,0.3974,1.3542,0.000,1.682,-138.161,0,0,49,162,99,125
1778698753.058743,0,0.979708,0.999913,0.979623,1.0937,-0.0180,1.2449,-0.000,-0.340,-169.343,0,0,307,236,97,113
1778698753.058743,1,0.953027,0.919366,0.876180,1.1501,-0.4950,1.3043,-0.000,-9.780,155.299,0,0,557,208,104,113
1778698753.058743,2,0.948077,0.900460,0.853706,0.9773,0.3981,1.3538,0.000,1.791,-138.918,0,0,49,162,99,125
1778698753.158850,0,0.979402,0.999913,0.979317,1.0937,-0.0180,1.2449,0.000,-0.527,-169.356,0,0,307,236,97,113
1778698753.158850,1,0.957519,0.919366,0.880310,1.1471,-0.4937,1.3039,-0.000,-8.897,155.197,0,0,557,208,103,113
1778698753.158850,2,0.946444,0.900460,0.852235,0.9773,0.3981,1.3538,0.000,2.238,-138.288,0,0,50,162,100,125
